Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
12/29/1978,226.0,137.1,#N/A,110.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/5/1979,225.5,138.4,"44,582.5",111.6,268.4,373.7,"1,843.6",#N/A,#N/A,756.4,"142,069.1",875.4,"4,580.6",#N/A,#N/A,"110,510.4",#N/A,196.4,197.9
1/12/1979,217.6,134.1,"42,837.1",109.0,257.2,364.6,"1,782.6",#N/A,#N/A,727.1,"137,371.8",842.1,"4,429.1",#N/A,#N/A,"106,856.6",#N/A,187.1,189.8
1/19/1979,230.6,141.1,"46,908.8",115.1,280.9,396.1,"1,940.8",#N/A,#N/A,782.1,"147,159.4",899.1,"4,764.4",#N/A,#N/A,"116,335.5",#N/A,206.5,207.6
1/26/1979,235.5,144.6,"46,801.3",118.0,279.6,394.6,"1,929.3",#N/A,#N/A,782.2,"146,687.1",899.6,"4,752.9",#N/A,#N/A,"115,646.5",#N/A,204.3,206.0
2/2/1979,230.3,143.5,"46,328.3",116.3,275.5,393.0,"1,907.4",#N/A,#N/A,772.1,"144,790.6",887.1,"4,674.3",#N/A,#N/A,"112,148.3",#N/A,199.4,203.5
2/9/1979,246.8,151.3,"48,548.6",123.3,291.4,405.7,"2,000.9",#N/A,#N/A,812.6,"151,432.5",923.5,"4,869.8",#N/A,#N/A,"117,670.3",#N/A,208.8,214.7
2/16/1979,247.1,152.2,"49,351.9",123.3,293.5,411.9,"2,016.7",#N/A,#N/A,828.7,"153,764.4",947.8,"4,964.7",#N/A,#N/A,"118,576.0",#N/A,210.0,217.2
2/23/1979,251.0,154.4,"50,405.4",124.8,299.4,418.0,"2,042.0",#N/A,#N/A,837.8,"155,613.4",957.1,"5,074.7",#N/A,#N/A,"120,061.9",#N/A,211.7,221.3
3/2/1979,248.0,152.8,"50,920.8",122.7,295.0,417.3,"2,020.5",#N/A,#N/A,831.5,"155,360.1",950.8,"5,007.5",#N/A,#N/A,"120,454.2",#N/A,210.0,221.3
3/9/1979,241.0,148.4,"49,315.2",118.2,284.1,401.7,"1,938.1",#N/A,#N/A,799.9,"149,132.5",913.2,"4,814.1",#N/A,#N/A,"115,539.8",#N/A,202.7,213.8
3/16/1979,244.0,150.8,"49,687.0",120.2,280.8,403.1,"1,972.9",#N/A,#N/A,805.6,"150,461.7",923.6,"4,862.0",#N/A,#N/A,"115,512.7",#N/A,202.3,214.0
3/23/1979,242.5,149.7,"49,816.2",119.0,282.7,409.1,"1,987.5",#N/A,#N/A,809.2,"150,273.2",924.4,"4,875.6",#N/A,#N/A,"116,365.5",#N/A,204.0,215.8
3/30/1979,240.1,148.0,"50,274.3",116.2,278.2,406.2,"1,940.2",#N/A,#N/A,796.7,"148,844.2",910.4,"4,812.9",#N/A,#N/A,"116,123.6",#N/A,202.4,214.6
4/6/1979,239.8,148.5,"51,488.4",114.9,275.8,410.0,"1,922.7",#N/A,#N/A,799.9,"148,511.8",913.7,"4,801.5",#N/A,#N/A,"115,078.7",#N/A,203.4,216.1
4/13/1979,234.0,145.9,"50,311.2",112.4,267.7,403.4,"1,917.6",#N/A,#N/A,824.3,"146,059.8",900.7,"4,740.5",#N/A,#N/A,"112,447.7",#N/A,198.5,211.2
4/20/1979,236.4,147.7,"51,974.4",114.3,271.2,410.4,"1,965.6",#N/A,#N/A,844.9,"149,718.5",920.9,"4,859.3",#N/A,#N/A,"115,264.5",#N/A,201.7,215.3
4/27/1979,243.7,151.2,"53,323.2",118.6,277.2,416.3,"2,016.6",#N/A,#N/A,825.5,"152,682.6",937.7,"4,938.7",#N/A,#N/A,"118,255.7",#N/A,205.2,219.9
5/4/1979,248.5,154.5,"54,691.3",119.6,284.4,426.3,"2,034.5",#N/A,#N/A,838.8,"154,750.1",940.1,"5,002.4",#N/A,#N/A,"118,673.5",#N/A,209.1,224.3
5/11/1979,251.5,156.7,"54,147.0",123.1,291.7,433.4,"2,103.3",#N/A,#N/A,867.3,"160,007.7",972.1,"5,172.3",#N/A,#N/A,"122,705.4",#N/A,213.8,227.9
5/18/1979,256.4,161.1,"56,328.2",125.2,297.2,448.2,"2,115.5",#N/A,#N/A,864.4,"160,623.3",985.7,"5,217.3",#N/A,#N/A,"125,226.4",#N/A,216.9,233.1
5/25/1979,270.6,170.0,"59,393.0",131.9,313.0,469.5,"2,215.7",#N/A,#N/A,917.9,"168,828.9","1,031.2","5,469.2",#N/A,#N/A,"131,161.7",#N/A,227.8,244.8
6/1/1979,275.1,172.7,"61,222.2",132.6,322.7,479.8,"2,244.7",#N/A,#N/A,929.7,"170,995.3","1,044.4","5,539.3",#N/A,#N/A,"133,374.1",#N/A,233.2,250.0
6/8/1979,280.0,175.5,"60,878.7",135.7,325.9,480.4,"2,263.0",#N/A,#N/A,949.3,"174,534.7","1,071.7","5,642.1",#N/A,#N/A,"134,456.8",#N/A,234.6,251.0
6/15/1979,280.0,174.1,"61,190.1",132.9,327.2,474.3,"2,257.8",#N/A,#N/A,929.5,"171,438.3","1,050.1","5,519.7",#N/A,#N/A,"132,582.1",#N/A,234.7,251.5
6/22/1979,283.5,173.7,"60,816.2",132.4,331.3,466.3,"2,274.3",#N/A,#N/A,941.2,"173,233.9","1,063.6","5,594.6",#N/A,#N/A,"131,629.3",#N/A,238.3,252.9
6/29/1979,277.5,169.0,"60,161.4",127.3,322.6,457.7,"2,190.6",#N/A,#N/A,923.0,"166,854.4","1,049.8","5,477.3",#N/A,#N/A,"133,065.6",#N/A,232.3,245.5
7/6/1979,290.3,176.5,"63,156.6",130.7,336.3,482.3,"2,258.0",#N/A,#N/A,956.7,"179,047.0","1,086.0","5,747.8",#N/A,#N/A,"137,161.0",#N/A,245.7,258.4
7/13/1979,287.5,174.1,"62,730.7",129.0,335.2,476.5,"2,288.6",#N/A,#N/A,960.7,"178,157.8","1,087.6","5,768.1",#N/A,#N/A,"135,884.7",#N/A,243.0,255.5
7/20/1979,298.8,180.5,"64,874.2",131.4,347.5,491.2,"2,353.5",#N/A,#N/A,983.6,"183,985.4","1,112.3","5,909.6",#N/A,#N/A,"137,825.4",#N/A,252.1,265.0
7/27/1979,305.8,184.6,"65,782.6",132.3,357.4,502.6,"2,367.3",#N/A,#N/A,"1,017.1","189,950.4","1,150.5","6,076.3",#N/A,#N/A,"138,632.6",#N/A,256.6,269.9
8/3/1979,286.5,173.6,"62,575.1",126.2,338.7,478.9,"2,278.1",#N/A,#N/A,990.3,"183,689.2","1,118.7","5,949.2",#N/A,#N/A,"140,366.3",#N/A,244.3,255.3
8/10/1979,303.8,183.5,"65,453.4",135.2,355.2,498.8,"2,416.1",#N/A,#N/A,"1,050.2","194,809.9","1,159.4","6,309.4",#N/A,#N/A,"148,864.2",#N/A,253.2,268.2
8/17/1979,300.6,182.0,"64,911.4",135.5,349.3,495.6,"2,413.5",#N/A,#N/A,"1,019.5","188,202.6","1,151.4","6,161.2",#N/A,#N/A,"148,703.4",#N/A,249.5,264.8
8/24/1979,314.8,190.3,"69,005.8",140.9,367.1,520.6,"2,524.9",#N/A,#N/A,"1,051.1","196,687.9","1,180.7","6,418.0",#N/A,#N/A,"155,581.4",#N/A,261.8,279.1
8/31/1979,315.1,190.4,"69,957.5",139.9,370.4,526.4,"2,527.7",#N/A,#N/A,"1,052.2","196,888.0","1,189.0","6,424.5",#N/A,#N/A,"153,643.9",#N/A,265.4,281.6
9/7/1979,329.2,197.7,"73,062.7",146.3,386.1,538.6,"2,637.2",#N/A,#N/A,"1,111.0","206,753.5","1,253.8","6,716.2",#N/A,#N/A,"160,302.2",#N/A,275.6,292.9
9/14/1979,345.8,208.3,"77,158.8",159.5,401.7,564.7,"2,801.7",#N/A,#N/A,"1,202.0","223,744.6","1,358.3","7,588.3",#N/A,#N/A,"173,661.3",#N/A,289.4,309.3
9/21/1979,369.0,218.7,"82,970.4",170.6,435.7,586.2,"3,040.7",#N/A,#N/A,"1,241.3","231,834.2","1,401.7","7,477.2",#N/A,#N/A,"187,808.5",#N/A,311.2,330.6
9/28/1979,397.3,233.2,"89,088.5",180.4,460.7,616.5,"3,190.3",#N/A,#N/A,"1,306.8","242,994.8","1,474.4","7,894.9",#N/A,#N/A,"191,720.6",#N/A,327.2,351.7
10/5/1979,385.0,228.5,"82,378.0",176.5,428.6,580.4,"2,981.6",#N/A,#N/A,"1,229.8","230,961.7","1,391.5","7,505.0",#N/A,#N/A,"179,182.8",#N/A,304.4,326.6
10/12/1979,395.0,237.4,"88,219.7",182.9,455.0,629.1,"3,162.8",#N/A,#N/A,"1,295.9","240,158.6","1,466.4","7,820.4",#N/A,#N/A,"190,913.2",#N/A,321.1,347.2
10/19/1979,393.0,236.9,"89,644.5",182.4,458.8,638.5,"3,178.3",#N/A,#N/A,"1,307.7","242,960.1","1,475.4","7,903.9",#N/A,#N/A,"191,849.7",#N/A,320.9,349.2
10/26/1979,375.0,227.1,"87,847.5",178.2,442.7,625.9,"3,104.4",#N/A,#N/A,"1,291.9","240,021.4","1,455.8","7,808.3",#N/A,#N/A,"189,529.2",#N/A,310.9,339.6
11/2/1979,372.8,224.9,"87,451.5",180.4,442.7,609.2,"3,101.9",#N/A,#N/A,"1,281.5","236,453.0","1,436.8","7,705.5",#N/A,#N/A,"181,370.8",#N/A,308.7,338.7
11/9/1979,389.5,235.2,"94,910.3",186.2,463.6,644.5,"3,220.1",#N/A,#N/A,"1,292.8","240,861.6","1,445.5","7,794.0",#N/A,#N/A,"187,181.5",#N/A,322.2,356.7
11/16/1979,390.4,234.2,"95,287.0",180.8,456.9,636.7,"3,072.2",#N/A,#N/A,"1,269.9","236,247.2","1,418.6","7,676.7",#N/A,#N/A,"179,976.4",#N/A,319.3,354.3
11/23/1979,392.0,233.8,"97,141.7",181.3,458.7,644.0,"3,167.6",#N/A,#N/A,"1,324.1","246,236.6","1,481.0","7,856.1",#N/A,#N/A,"181,264.9",#N/A,323.1,357.3
11/30/1979,415.7,244.9,"104,134.1",189.0,488.1,667.2,"3,310.3",#N/A,#N/A,"1,392.3","258,912.7","1,532.6","8,260.5",#N/A,#N/A,"201,557.7",#N/A,345.7,381.4
12/7/1979,430.4,255.9,"103,067.2",198.6,499.5,693.6,"3,512.5",#N/A,#N/A,"1,469.3","274,251.8","1,643.5","8,881.0",#N/A,#N/A,"210,415.8",#N/A,355.0,389.7
12/14/1979,456.8,269.8,"111,349.7",207.7,539.1,741.6,"3,714.0",#N/A,#N/A,"1,529.2","282,865.9","1,711.0","9,219.3",#N/A,#N/A,"221,993.7",#N/A,379.6,416.8
12/21/1979,473.1,278.6,"113,275.7",214.8,558.2,763.2,"3,839.1",#N/A,#N/A,"1,595.9","296,889.1","1,783.5","9,670.2",#N/A,#N/A,"229,165.6",#N/A,391.5,428.4
12/28/1979,512.0,299.0,"123,650.7",229.1,604.3,820.5,"4,106.5",#N/A,#N/A,"1,707.8","316,467.4","2,007.5","10,313.8",#N/A,#N/A,"244,909.5",#N/A,425.3,465.5
1/4/1980,588.0,342.6,"139,976.9",262.8,696.3,940.3,"4,742.2",#N/A,#N/A,"1,973.8","365,751.1","2,320.1","12,013.2",#N/A,#N/A,"286,207.8",#N/A,491.9,536.7
1/11/1980,623.0,363.7,"144,022.2",276.0,710.3,966.0,"4,851.2",#N/A,#N/A,"2,040.1","382,010.0","2,353.5","12,348.6",#N/A,#N/A,"290,335.4",#N/A,501.2,548.8
1/18/1980,835.0,488.0,"197,571.0",365.4,958.6,"1,314.7","6,496.2",#N/A,#N/A,"2,748.7","510,849.3","3,062.9","16,614.8",#N/A,#N/A,"388,091.2",#N/A,675.5,743.2
1/25/1980,668.0,392.4,"165,544.6",295.1,802.5,"1,117.0","5,533.2",#N/A,#N/A,"2,348.8","437,150.8","2,617.6","14,263.7",#N/A,#N/A,"328,181.1",#N/A,565.1,626.8
2/1/1980,676.5,398.9,"162,339.9",297.5,780.8,"1,103.6","5,385.3",#N/A,#N/A,"2,284.3","425,158.4","2,510.1","13,872.4",#N/A,#N/A,"390,583.9",#N/A,552.6,609.9
2/8/1980,692.0,407.2,"166,396.4",301.1,797.8,"1,114.3","5,443.8",#N/A,#N/A,"2,288.5","427,882.8","2,546.1","13,826.9",#N/A,#N/A,"393,857.3",#N/A,562.8,621.3
2/15/1980,667.0,391.9,"163,960.4",290.6,783.2,"1,099.0","5,352.2",#N/A,#N/A,"2,244.9","419,729.7","2,532.9","13,563.5",#N/A,#N/A,"386,352.6",#N/A,548.8,607.4
2/22/1980,630.0,373.4,"159,073.9",276.6,740.7,"1,069.4","5,138.1",#N/A,#N/A,"2,181.3","405,355.8","2,427.1","13,175.2",#N/A,#N/A,"372,942.1",#N/A,521.0,584.5
2/29/1980,637.0,381.5,"161,056.0",280.3,732.6,"1,089.7","5,138.1",#N/A,#N/A,"2,151.2","400,528.2","2,393.3","13,036.5",#N/A,#N/A,"371,647.9",#N/A,516.8,583.7
3/7/1980,609.0,368.7,"149,300.3",273.3,696.8,"1,033.6","4,893.2",#N/A,#N/A,"2,056.4","382,370.9","2,286.1","12,403.4",#N/A,#N/A,"356,680.4",#N/A,486.7,549.2
3/14/1980,523.0,322.6,"125,192.7",236.2,592.4,881.9,"4,093.9",#N/A,#N/A,"1,679.8","314,468.6","1,884.1","10,237.9",#N/A,#N/A,"299,629.3",#N/A,407.0,459.3
3/21/1980,525.0,331.0,"133,167.0",240.9,632.0,953.7,"4,367.8",#N/A,#N/A,"1,796.8","334,451.8","2,012.9","10,911.1",#N/A,#N/A,"324,002.1",#N/A,432.9,492.8
3/28/1980,490.0,315.8,"122,274.7",225.4,580.4,894.8,"4,010.5",#N/A,#N/A,"1,631.8","307,230.6","1,830.2","9,996.1",#N/A,#N/A,"297,500.5",#N/A,396.8,452.6
4/4/1980,485.8,318.0,"126,416.9",227.1,585.7,920.9,"4,037.1",#N/A,#N/A,"1,641.9","307,143.6","1,867.0","9,989.3",#N/A,#N/A,"291,257.1",#N/A,398.4,456.2
4/11/1980,530.5,335.4,"134,605.4",241.6,627.0,932.3,"4,296.4",#N/A,#N/A,"1,732.5","324,095.0","1,943.4","10,540.7",#N/A,#N/A,"307,331.6",#N/A,430.0,487.7
4/18/1980,515.6,323.5,"127,464.1",232.3,606.1,890.9,"4,127.0",#N/A,#N/A,"1,698.8","318,372.1","1,906.2","10,370.0",#N/A,#N/A,"292,342.2",#N/A,412.7,467.9
4/25/1980,551.5,339.0,"135,211.0",242.3,652.8,936.2,"4,369.9",#N/A,#N/A,"1,794.7","338,027.5","2,015.4","10,950.3",#N/A,#N/A,"307,606.8",#N/A,443.4,498.8
5/2/1980,512.5,316.7,"122,553.8",227.2,608.4,863.8,"4,065.5",#N/A,#N/A,"1,702.6","319,725.3","1,931.0","10,536.9",#N/A,#N/A,"301,555.6",#N/A,407.6,458.6
5/9/1980,508.3,312.7,"118,309.9",224.2,602.9,857.8,"4,062.0",#N/A,#N/A,"1,695.3","318,344.9","1,895.7","10,491.4",#N/A,#N/A,"300,253.7",#N/A,404.7,454.6
5/16/1980,516.5,315.6,"118,404.8",226.1,606.0,860.9,"4,089.8",#N/A,#N/A,"1,701.5","319,512.1","1,911.7","10,529.9",#N/A,#N/A,"301,354.6",#N/A,407.9,457.7
5/23/1980,511.3,309.1,"112,876.1",218.0,592.1,843.0,"3,968.6",#N/A,#N/A,"1,654.5","311,089.6","1,848.3","10,112.0",#N/A,#N/A,"290,330.8",#N/A,400.2,447.0
5/30/1980,535.5,323.1,"118,403.7",228.4,615.4,880.4,"4,152.3",#N/A,#N/A,"1,722.2","323,825.6","1,923.9","10,526.0",#N/A,#N/A,"316,820.6",#N/A,416.2,463.6
6/6/1980,597.0,358.2,"130,788.6",255.0,687.0,977.1,"4,606.8",#N/A,#N/A,"2,000.2","372,951.8","2,224.9","12,200.1",#N/A,#N/A,"357,136.6",#N/A,463.1,518.7
6/13/1980,608.4,364.0,"131,880.7",259.8,698.2,983.9,"4,768.5",#N/A,#N/A,"2,034.1","382,115.9","2,263.0","12,420.7",#N/A,#N/A,"363,670.3",#N/A,471.5,526.7
6/20/1980,602.9,362.8,"131,053.8",258.2,693.9,985.5,"4,742.9",#N/A,#N/A,"2,013.6","377,959.5","2,238.5","12,265.3",#N/A,#N/A,"361,389.9",#N/A,467.0,522.8
6/27/1980,637.5,383.6,"137,358.8",271.6,725.7,"1,027.8","4,937.0",#N/A,#N/A,"2,096.0","393,510.6","2,330.1","12,780.7",#N/A,#N/A,"376,179.5",#N/A,486.5,546.5
7/4/1980,666.5,399.0,"146,398.3",282.6,763.5,"1,075.3","5,193.6",#N/A,#N/A,"2,222.2","418,078.3","2,471.6","13,576.9",#N/A,#N/A,"402,763.6",#N/A,513.6,576.2
7/11/1980,667.0,397.1,"144,390.9",280.5,764.0,"1,057.5","5,147.9",#N/A,#N/A,"2,187.5","411,548.9","2,435.8","13,364.9",#N/A,#N/A,"396,473.3",#N/A,507.2,571.0
7/18/1980,606.0,362.0,"134,356.8",255.2,703.0,982.6,"4,742.0",#N/A,#N/A,"2,026.9","381,324.1","2,260.7","12,382.4",#N/A,#N/A,"365,041.8",#N/A,465.9,525.6
7/25/1980,651.8,387.4,"147,061.5",272.5,754.5,"1,043.6","5,038.6",#N/A,#N/A,"2,147.3","405,510.5","2,401.0","13,140.0",#N/A,#N/A,"387,699.1",#N/A,496.4,562.3
8/1/1980,622.0,379.3,"145,224.0",266.6,741.2,"1,063.3","5,014.0",#N/A,#N/A,"2,177.7","410,192.6","2,421.8","13,301.9",#N/A,#N/A,"393,724.3",#N/A,489.1,555.8
8/8/1980,630.0,382.1,"142,898.2",265.6,730.1,"1,041.1","4,902.9",#N/A,#N/A,"2,065.0","391,333.5","2,296.5","12,645.3",#N/A,#N/A,"382,007.9",#N/A,480.2,546.2
8/15/1980,624.5,380.0,"141,214.9",262.3,725.5,"1,030.2","4,845.6",#N/A,#N/A,"2,066.9","389,682.0","2,298.4","12,690.9",#N/A,#N/A,"377,507.9",#N/A,474.9,540.5
8/22/1980,639.2,393.7,"143,087.0",270.1,741.1,"1,071.5","4,966.8",#N/A,#N/A,"2,124.0","399,765.2","2,359.1","13,025.1",#N/A,#N/A,"387,930.5",#N/A,485.7,552.1
8/29/1980,631.3,386.5,"138,824.3",263.4,733.3,"1,045.0","4,903.6",#N/A,#N/A,"2,078.4","391,180.5","2,308.5","12,745.4",#N/A,#N/A,"390,549.1",#N/A,479.8,543.8
9/5/1980,651.0,396.9,"141,116.7",269.7,752.7,"1,057.0","5,000.6",#N/A,#N/A,"2,148.9","402,759.4","2,374.3","13,119.0",#N/A,#N/A,"396,243.3",#N/A,487.7,554.4
9/12/1980,685.5,417.8,"147,776.4",283.9,804.8,"1,130.9","5,343.7",#N/A,#N/A,"2,300.7","434,238.4","2,553.4","14,102.7",#N/A,#N/A,"424,217.8",#N/A,521.3,591.1
9/19/1980,674.0,414.1,"142,223.3",282.5,786.6,"1,109.1","5,231.3",#N/A,#N/A,"2,236.6","423,065.0","2,493.9","13,755.8",#N/A,#N/A,"417,611.3",#N/A,503.9,574.8
9/26/1980,698.8,431.2,"147,442.4",292.1,814.0,"1,146.6","5,413.6",#N/A,#N/A,"2,316.5","436,528.6","2,570.0","14,190.6",#N/A,#N/A,"430,369.2",#N/A,524.6,595.0
10/3/1980,660.5,409.0,"139,145.8",276.5,782.8,"1,102.5","5,202.8",#N/A,#N/A,"2,219.0","419,050.5","2,471.5","13,634.0",#N/A,#N/A,"418,611.9",#N/A,504.5,570.3
10/10/1980,685.3,422.8,"142,828.4",285.1,796.0,"1,118.3","5,276.0",#N/A,#N/A,"2,263.6","426,565.5","2,511.1","13,877.6",#N/A,#N/A,"424,343.6",#N/A,512.5,582.4
10/17/1980,670.5,420.3,"139,040.8",277.6,778.8,"1,107.1","5,145.2",#N/A,#N/A,"2,214.2","416,707.9","2,451.9","13,544.7",#N/A,#N/A,"412,474.9",#N/A,501.3,567.9
10/24/1980,633.0,401.0,"132,163.1",259.4,731.9,"1,052.0","4,856.2",#N/A,#N/A,"2,100.2","389,282.9","2,288.1","12,668.1",#N/A,#N/A,"384,054.7",#N/A,470.0,537.8
10/31/1980,629.0,404.9,"134,300.0",258.2,748.0,"1,088.5","4,911.2",#N/A,#N/A,"2,111.7","398,885.5","2,357.1","12,999.3",#N/A,#N/A,"414,417.5",#N/A,477.2,542.2
11/7/1980,596.0,392.9,"128,831.3",246.5,715.7,"1,053.9","4,644.9",#N/A,#N/A,"2,007.9","380,931.4","2,232.4","12,446.6",#N/A,#N/A,"396,002.8",#N/A,453.6,516.5
11/14/1980,612.5,396.5,"131,130.9",254.8,730.2,"1,054.6","4,764.9",#N/A,#N/A,"2,054.0","383,852.3","2,271.7","12,549.6",#N/A,#N/A,"406,614.0",#N/A,461.0,527.6
11/21/1980,634.8,415.5,"136,186.8",269.0,755.5,"1,101.1","5,008.6",#N/A,#N/A,"2,137.4","404,561.4","2,375.2","13,240.4",#N/A,#N/A,"428,994.7",#N/A,478.1,546.2
11/28/1980,619.8,406.7,"134,552.9",262.8,738.7,"1,082.0","4,871.9",#N/A,#N/A,"2,061.1","385,638.4","2,269.3","12,677.8",#N/A,#N/A,"409,443.9",#N/A,466.6,533.9
12/5/1980,617.0,410.9,"131,101.9",263.6,741.4,"1,099.0","4,893.6",#N/A,#N/A,"2,058.9","388,363.6","2,294.8","12,719.3",#N/A,#N/A,"411,642.4",#N/A,467.0,530.4
12/12/1980,562.8,382.2,"116,463.7",242.2,665.9,"1,004.5","4,366.0",#N/A,#N/A,"1,831.5","349,057.7","2,045.9","11,432.0",#N/A,#N/A,"369,980.5",#N/A,419.4,475.5
12/19/1980,575.0,379.7,"116,881.9",240.4,668.3,"1,012.4","4,423.6",#N/A,#N/A,"1,855.7","349,590.7","2,054.7","11,426.9",#N/A,#N/A,"372,451.4",#N/A,423.8,480.7
12/26/1980,602.5,398.5,"125,372.9",253.4,718.7,"1,063.2","4,739.7",#N/A,#N/A,"2,012.1","373,451.2","2,182.3","12,163.8",#N/A,#N/A,"394,651.3",#N/A,451.4,513.2
1/2/1981,589.8,396.1,"119,311.0",247.6,704.0,"1,057.0","4,648.5",#N/A,#N/A,"1,960.5","368,973.0","2,158.5","12,074.7",#N/A,#N/A,"390,562.9",#N/A,440.1,499.4
1/9/1981,577.8,388.9,"117,681.7",241.1,688.6,"1,040.2","4,603.1",#N/A,#N/A,"1,930.3","365,333.1","2,128.7","11,939.9",#N/A,#N/A,"381,665.9",#N/A,431.7,489.7
1/16/1981,560.8,382.6,"114,044.9",234.3,670.4,"1,022.9","4,474.7",#N/A,#N/A,"1,874.1","353,087.8","2,076.3","11,562.0",#N/A,#N/A,"371,015.2",#N/A,421.9,478.2
1/23/1981,553.0,381.4,"111,798.9",229.8,656.9,"1,014.8","4,401.8",#N/A,#N/A,"1,836.9","345,934.6","2,029.6","11,374.8",#N/A,#N/A,"361,843.3",#N/A,413.8,468.0
1/30/1981,506.5,363.3,"104,952.0",214.0,605.7,979.8,"4,123.2",#N/A,#N/A,"1,700.2","322,681.9","1,897.5","10,623.8",#N/A,#N/A,"337,842.7",#N/A,385.6,435.7
2/6/1981,500.5,361.9,"103,180.0",213.5,606.1,981.6,"4,112.0",#N/A,#N/A,"1,679.0","318,317.2","1,871.3","10,458.5",#N/A,#N/A,"340,485.5",#N/A,389.4,434.0
2/13/1981,491.5,367.4,"102,263.0",215.1,591.3,994.1,"4,018.1",#N/A,#N/A,"1,653.0","315,258.8","1,847.0","10,314.7",#N/A,#N/A,"339,593.1",#N/A,382.4,426.0
2/20/1981,511.5,366.9,"106,505.1",221.4,614.5,971.5,"4,219.9",#N/A,#N/A,"1,715.7","313,477.0","1,831.3","10,278.4",#N/A,#N/A,"351,090.4",#N/A,397.2,440.6
2/27/1981,489.0,358.0,"102,819.8",221.8,588.6,962.6,"4,082.9",#N/A,#N/A,"1,645.1","315,684.5","1,849.6","10,333.1",#N/A,#N/A,"328,679.1",#N/A,383.8,424.2
3/6/1981,467.0,343.3,"96,443.1",212.9,553.8,902.3,"3,814.7",#N/A,#N/A,"1,543.5","286,970.8","1,680.4","9,364.2",#N/A,#N/A,"311,324.2",#N/A,365.5,396.8
3/13/1981,492.0,357.7,"102,236.7",221.8,586.8,948.5,"4,043.2",#N/A,#N/A,"1,650.0","303,549.9","1,778.6","9,979.7",#N/A,#N/A,"327,878.7",#N/A,388.9,424.1
3/20/1981,516.8,369.0,"106,150.6",228.1,601.7,961.4,"4,209.5",#N/A,#N/A,"1,707.0","314,291.3","1,832.9","10,230.5",#N/A,#N/A,"332,497.0",#N/A,401.4,434.3
3/27/1981,538.8,396.4,"115,555.5",241.8,649.3,"1,054.9","4,544.0",#N/A,#N/A,"1,842.0","344,603.5","2,026.2","11,273.1",#N/A,#N/A,"363,110.1",#N/A,438.8,470.7
4/3/1981,523.0,385.6,"111,559.8",237.1,619.4,"1,012.9","4,351.3",#N/A,#N/A,"1,756.5","331,344.3","1,948.7","10,859.3",#N/A,#N/A,"358,438.6",#N/A,421.9,452.2
4/10/1981,493.5,368.1,"105,648.3",226.2,582.0,964.8,"4,061.8",#N/A,#N/A,"1,651.7","306,312.7","1,809.2","10,294.8",#N/A,#N/A,"339,806.9",#N/A,396.6,425.7
4/17/1981,482.5,365.6,"104,503.9",224.0,575.3,959.5,"3,967.8",#N/A,#N/A,"1,609.5","300,518.6","1,766.0","9,835.7",#N/A,#N/A,"337,563.9",#N/A,392.6,418.6
4/24/1981,494.5,374.3,"105,648.1",228.3,586.5,975.9,"4,063.7",#N/A,#N/A,"1,652.2","305,114.1","1,793.0","9,986.1",#N/A,#N/A,"342,725.9",#N/A,399.4,426.8
5/1/1981,487.5,373.1,"104,558.7",227.4,579.5,980.0,"3,997.0",#N/A,#N/A,"1,625.5","304,592.1","1,776.9","9,913.3",#N/A,#N/A,"328,525.8",#N/A,397.7,421.1
5/8/1981,485.8,379.2,"104,806.5",229.5,577.5,988.9,"3,999.9",#N/A,#N/A,"1,611.4","306,639.9","1,788.9","9,979.9",#N/A,#N/A,"330,734.4",#N/A,400.0,421.1
5/15/1981,485.0,389.0,"107,623.0",233.9,579.9,998.3,"4,078.9",#N/A,#N/A,"1,626.6","308,395.1","1,801.1","10,099.1",#N/A,#N/A,"338,153.7",#N/A,404.9,424.0
5/22/1981,472.8,380.1,"105,120.4",228.1,567.5,980.5,"3,956.3",#N/A,#N/A,"1,598.5","295,887.8","1,737.6","9,828.0",#N/A,#N/A,"331,365.4",#N/A,399.7,414.2
5/29/1981,479.3,386.1,"107,187.2",231.5,576.1,993.2,"4,046.5",#N/A,#N/A,"1,628.0","300,077.8","1,762.2","9,967.1",#N/A,#N/A,"327,334.8",#N/A,405.4,420.2
6/5/1981,460.0,384.5,"104,970.5",238.5,555.3,983.5,"4,023.0",#N/A,#N/A,"1,565.0","310,736.5","1,846.8","10,277.6",#N/A,#N/A,"337,686.5",#N/A,401.8,405.6
6/12/1981,472.0,391.8,"104,771.1",240.9,562.5,979.2,"4,020.0",#N/A,#N/A,"1,578.1","290,891.7","1,845.4","9,540.2",#N/A,#N/A,"337,428.4",#N/A,406.9,411.6
6/19/1981,458.3,377.8,"102,291.7",232.5,551.9,946.3,"3,922.6",#N/A,#N/A,"1,546.6","289,493.5","1,683.6","9,579.0",#N/A,#N/A,"328,695.2",#N/A,397.6,399.1
6/26/1981,442.0,365.3,"99,699.0",226.5,533.3,899.2,"3,847.1",#N/A,#N/A,"1,505.2","284,591.1","1,657.5","9,382.7",#N/A,#N/A,"321,825.3",#N/A,389.7,386.1
